Header
rate=30
frames=60
duration=2.0
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD,TR
0,0,36.5623,-46.3006,51.5717,-20.9257,-30,-4.08028,0.655261,-50.0362,35.7373,-36.4166,-14.0306,17.3651,-46.3572,9.64903,0,0
0.0333333,1,48.7616,-50.3461,51.9041,-22.012,-30,-4.2233,0.655261,-50.396,35.1677,-42.0643,-11.9648,17.141,-46.0659,9.59277,0,0
0.0666667,2,72.4808,-55.495,52.1516,-23.0203,-30,-4.36137,0.655261,-50.7265,34.6019,-54.5193,-6.3469,16.4998,-45.2185,9.42981,0,0
0.1,3,94.3506,-55.9384,52.3156,-23.9892,-30,-4.49358,0.655261,-51.0311,34.0729,-66.2085,-0.890977,15.4878,-43.8547,9.16882,0,0
0.133333,4,108.901,-48.6684,52.3969,-24.8914,-30,-4.61902,0.655261,-51.3133,33.5495,-74.1413,3.67509,14.1513,-42.0143,8.8185,0,0
0.166667,5,113.636,-34.1043,52.3959,-25.7325,-30,-4.7368,0.655261,-51.5747,33.056,-79.3746,7.81797,12.5367,-39.7369,8.38754,0,0
0.2,6,111.18,-21.9161,52.3129,-26.5499,-30,-4.84601,0.655261,-51.8166,32.5917,-84.3621,11.9466,10.6904,-37.0623,7.88465,0,0
0.233333,7,107.301,-15.6828,52.1477,-27.306,-30,-4.94575,0.655261,-52.0383,32.1312,-89.0611,16.0664,8.6586,-34.0302,7.31849,0,0
0.266667,8,104.29,-11.2837,51.9004,-28.0475,-30,-5.03512,0.655261,-52.2391,31.6968,-93.4302,20.1061,6.48778,-30.6803,6.69778,0,0
0.3,9,102.169,-8.37731,51.5712,-28.7481,-30,-5.11322,0.655261,-52.417,31.2776,-97.4274,24.0892,4.22425,-27.0524,6.03121,0,0
0.333333,10,100.83,-6.66725,51.16,-29.4222,-30,-5.17914,0.655261,-52.569,30.8699,-101.011,27.9517,1.91437,-23.1861,5.32746,0,0
0.366667,11,100.087,-5.82421,50.6672,-30.0643,-30,-5.23198,0.655261,-52.6922,30.4692,-104.136,31.6611,-0.395506,-19.1212,4.59522,0,0
0.4,12,99.7154,-5.56568,50.093,-30.7069,-30,-5.27085,0.655261,-52.7822,30.0701,-106.758,35.2277,-2.65903,-14.8975,3.8432,0,0
0.433333,13,99.4723,-5.64579,49.4378,-31.3242,-30,-5.29483,0.655261,-52.8354,29.6664,-108.829,38.5667,-4.82986,-10.5545,3.08008,0,0
0.466667,14,99.1177,-5.77979,48.7016,-31.9282,-30,-5.30302,0.655261,-52.8462,29.2505,-110.302,41.6467,-6.86162,-6.13218,2.31455,0,0
0.5,15,98.4182,-5.6275,47.8847,-32.5212,-30,-5.01954,0.655261,-52.8096,28.814,-111.129,44.416,-8.70798,-1.67009,1.55531,0,0
0.533333,16,96.9608,-5.27023,46.9868,-33.096,-30,-4.31484,0.655261,-52.7199,28.3473,-111.024,47.0665,-10.3226,2.792,0.811049,0,0
0.566667,17,94.5564,-4.8716,46.0075,-33.6785,-30,-3.39874,0.655261,-52.5713,27.8401,-109.76,49.6687,-11.6591,7.21437,0.0904612,0,0
0.6,18,91.3019,-4.37177,44.9458,-34.2434,-30,-2.48264,0.655261,-52.3569,27.2802,-107.368,51.9926,-12.6711,11.5573,-0.597762,0,0
0.633333,19,87.2858,-3.65141,43.8001,-34.7907,-30,-1.77794,0.655261,-52.0711,26.6553,-103.898,53.834,-13.3123,15.7811,-1.24493,0,0
