Header
rate=30
frames=75
duration=2.5
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD
0.833333,25,101.717,6.1523,100.454,7.42492,53.9504,6.83019e-006,0.655261,-6.29642,36.2683,-5.75139,38.1575,73.7694,-37.4617,-0.149772,0.0
0.866667,26,101.723,6.01557,100.461,7.28181,53.8865,6.83019e-006,0.655261,-6.2767,36.2195,-5.77177,38.1059,73.6365,-31.3905,-0.149772,0.0
0.9,27,101.74,5.59639,100.481,6.86041,53.6984,6.83019e-006,0.655261,-6.27663,36.0754,-5.75177,37.953,73.2449,-24.6499,-0.149772,0.0
0.933333,28,101.764,4.95721,100.51,6.17348,53.3911,6.83019e-006,0.655261,-6.27648,35.8392,-5.75126,37.7018,72.6055,-17.3737,-0.149772,0.0
0.966667,29,101.788,4.06066,100.541,5.23438,52.9698,6.83019e-006,0.655261,-15.573,39.7971,-11.9699,40.4581,71.7289,-9.69586,-0.149772,0.0
1.0,30,101.806,2.92057,100.568,4.07323,52.4398,6.83019e-006,0.655261,-20.52,41.6056,-18.1879,43.0495,70.626,-1.7503,-0.149772,0.0
1.03333,31,101.808,1.60219,100.58,2.65807,51.8062,6.83019e-006,0.655261,-24.7705,42.9944,-22.8777,44.7743,69.3076,6.32908,-0.149772,0.0
1.06667,32,101.784,0.054665,100.569,1.05298,51.0742,6.83019e-006,0.655261,-28.699,44.1453,-27.0451,46.1352,67.7844,14.4084,-0.149772,0.0
1.1,33,101.723,-1.6373,100.522,-0.739651,50.249,6.83019e-006,0.655261,-32.4274,45.1218,-30.9272,47.2705,66.0672,22.3537,-0.149772,0.0
1.13333,34,101.614,-3.50486,100.429,-2.70014,49.3357,6.83019e-006,0.655261,-36.0113,45.9551,-34.6192,48.2363,64.1667,30.0312,-0.149772,0.0
1.16667,35,101.446,-5.52725,100.279,-4.79129,48.3396,6.83019e-006,0.655261,-39.4792,46.6637,-38.1663,49.0489,62.0939,37.3069,-0.149772,0.0
1.2,36,101.206,-7.63209,100.059,-7.03758,47.2657,6.83019e-006,0.655261,-42.8468,47.2676,-41.5946,49.7246,59.8594,44.047,-0.149772,0.0
1.23333,37,100.884,-9.846,99.7586,-9.36738,46.1194,6.83019e-006,0.655261,-46.1234,47.7511,-44.9192,50.2978,57.474,50.1176,-0.149772,0.0
1.26667,38,100.469,-12.1278,99.3666,-11.7712,44.9057,6.83019e-006,0.655261,-49.3157,48.1454,-48.1499,50.7552,54.9484,55.3847,-0.149772,0.0
1.3,39,99.9507,-14.4523,98.873,-14.2072,43.6299,6.83019e-006,0.655261,-52.426,48.4565,-51.2909,51.0969,52.2936,59.7145,-0.149772,0.0
1.33333,40,99.3197,-16.7943,98.2685,-16.6961,42.2971,6.83019e-006,0.655261,-55.4563,48.6593,-54.3461,51.3576,49.5202,62.973,-0.149772,0.0
1.36667,41,98.5686,-19.1289,97.545,-19.1648,40.9125,6.83019e-006,0.655261,-58.4068,48.7965,-57.318,51.5313,46.639,65.0263,-0.149772,0.0
1.4,42,97.6903,-21.4322,96.6955,-21.6042,39.4813,6.83019e-006,0.655261,-61.2784,48.8401,-60.2065,51.6047,43.6609,65.7405,-0.149772,0.0
1.43333,43,96.6795,-23.6822,95.7144,-23.9909,38.0087,6.83019e-006,0.655261,-64.0697,48.7897,-63.0118,51.5898,40.5965,65.4198,-0.149772,0.0
1.46667,44,95.5318,-25.8582,94.5973,-26.303,36.4998,6.83019e-006,0.655261,-66.7795,48.6828,-65.7337,51.4887,37.4567,64.484,-0.149772,0.0
1.5,45,94.2445,-27.9587,93.3413,-28.5218,34.9599,6.83019e-006,0.655261,-69.4071,48.4847,-68.3705,51.3022,34.2522,62.9729,-0.149772,0.0
1.53333,46,92.8163,-29.9206,91.9445,-30.6161,33.394,6.83019e-006,0.655261,-71.9506,48.1954,-70.9217,51.0199,30.9938,60.9262,-0.149772,0.0
1.56667,47,91.247,-31.7795,90.4067,-32.6169,31.8074,6.83019e-006,0.655261,-74.4083,47.8411,-73.3852,50.6789,27.6923,58.3835,-0.149772,0.0
1.6,48,89.5374,-33.5099,88.7287,-34.4692,30.2053,6.83019e-006,0.655261,-76.7783,47.41,-75.76,50.2439,24.3585,55.3844,-0.149772,0.0
1.63333,49,87.6897,-35.105,86.912,-36.1803,28.5929,6.83019e-006,0.655261,-79.0588,46.903,-78.0439,49.7279,21.0031,51.9688,-0.149772,0.0
1.66667,50,85.707,-36.5606,84.9599,-37.731,26.9752,6.83019e-006,0.655261,-81.248,46.3213,-80.2362,49.1325,17.637,48.1761,-0.149772,0.0
1.7,51,83.5929,-37.889,82.8756,-39.1603,25.3576,6.83019e-006,0.655261,-83.3446,45.6662,-82.335,48.4592,14.2708,44.0463,-0.149772,0.0
1.73333,52,81.3523,-39.0462,80.6637,-40.4257,23.7451,6.83019e-006,0.655261,-85.3467,44.9397,-84.3382,47.7097,10.9154,39.6188,-0.149772,0.0
1.76667,53,78.9899,-40.0909,78.3291,-41.5287,22.143,6.83019e-006,0.655261,-87.2526,44.1442,-86.2448,46.8866,7.58161,34.9334,-0.149772,0.0
1.8,54,76.5116,-40.9827,75.8772,-42.4979,20.5564,6.83019e-006,0.655261,-89.062,43.2831,-88.0543,45.9938,4.28012,30.0298,-0.149772,0.0
1.83333,55,73.9231,-41.7254,73.3141,-43.3349,18.9906,6.83019e-006,0.655261,-90.7732,42.3598,-89.7648,45.0349,1.02175,24.9477,-0.149772,0.0
1.86667,56,71.2314,-42.3625,70.646,-44.0182,17.4506,6.83019e-006,0.655261,-92.3861,41.3955,-91.3769,44.0153,-2.18275,19.7266,-0.149772,0.0
1.9,57,68.4428,-42.8454,67.8797,-44.5528,15.9417,6.83019e-006,0.655261,-93.9004,40.3483,-92.8907,42.9415,-5.32257,14.4064,-0.149772,0.0
1.93333,58,65.5647,-43.2288,65.0223,-44.9773,14.4691,6.83019e-006,0.655261,-95.3165,39.2728,-94.3051,41.8199,-8.38696,9.02665,-0.149772,0.0
1.96667,59,62.605,-43.4792,62.0813,-45.261,13.0379,6.83019e-006,0.655261,-96.6344,38.1772,-95.6215,40.6593,-11.3651,3.62706,-0.149772,0.0
2.0,60,59.5716,-43.6019,59.0647,-45.4091,11.6533,6.83019e-006,0.655261,-97.8553,37.0212,-96.8408,39.4691,-14.2463,-1.75269,-0.149772,0.0
2.03333,61,56.4734,-43.6231,55.9815,-45.4562,10.3205,6.83019e-006,0.655261,-98.9804,35.8808,-97.9647,38.26,-17.0197,-7.07292,-0.149772,0.0
2.06667,62,53.321,-43.5352,52.8415,-45.3755,9.04469,6.83019e-006,0.655261,-100.012,34.7008,-98.9942,37.0429,-19.6745,-12.294,-0.149772,0.0
2.1,63,50.1251,-43.3417,49.6559,-45.1724,7.83102,6.83019e-006,0.655261,-100.951,33.5597,-99.9322,35.831,-22.2,-17.3761,-0.149772,0.0
2.13333,64,46.8995,-43.0562,46.4379,-44.8777,6.68468,6.83019e-006,0.655261,-101.802,32.4024,-100.781,34.6369,-24.5854,-22.2797,-0.149772,0.0
2.16667,65,43.6602,-42.6569,43.2032,-44.4703,5.61085,6.83019e-006,0.655261,-102.565,31.2935,-101.543,33.475,-26.82,-26.9651,-0.149772,0.0
2.2,66,40.4273,-42.1771,39.9717,-43.9657,4.61471,6.83019e-006,0.655261,-103.245,30.2459,-102.222,32.3596,-28.8928,-31.3926,-0.149772,0.0
2.23333,67,37.2261,-41.6164,36.768,-43.3728,3.70144,6.83019e-006,0.655261,-103.845,29.2228,-102.819,31.288,-30.7932,-35.5224,-0.149772,0.0
2.26667,68,34.09,-40.9868,33.6255,-42.6984,2.87621,6.83019e-006,0.655261,-104.366,28.2886,-103.34,30.3251,-32.5105,-39.3151,-0.149772,0.0
2.3,69,31.0633,-40.3055,30.5876,-41.9781,2.14421,6.83019e-006,0.655261,-104.813,27.4407,-103.786,29.435,-34.0337,-42.7307,-0.149772,0.0
2.33333,70,28.2052,-39.5967,27.7135,-41.2197,1.51062,6.83019e-006,0.655261,-105.188,26.6917,-104.16,28.649,-35.3521,-45.7297,-0.149772,0.0
2.36667,71,25.5956,-38.8945,25.0836,-40.4656,0.980609,6.83019e-006,0.655261,-105.492,26.0546,-104.464,27.9637,-36.455,-48.2725,-0.149772,0.0
2.4,72,23.3386,-38.2449,22.8034,-39.7654,0.559365,6.83019e-006,0.655261,-105.729,25.5413,-104.7,27.4413,-37.3316,-50.3192,-0.149772,0.0
2.43333,73,21.5627,-37.7066,21.0045,-39.1829,0.252063,6.83019e-006,0.655261,-105.899,25.163,-104.869,27.0442,-37.971,-51.8303,-0.149772,0.0
2.46667,74,20.4096,-37.344,19.8339,-38.7896,0.0638841,6.83019e-006,0.655261,-106.001,24.9474,-104.971,26.7995,-38.3626,-52.7661,-0.149772,0.0
2.5,75,20.0053,-37.2184,19.4229,-38.6453,6.83019e-006,6.83019e-006,0.655261,-106.036,24.8505,-105.006,26.6995,-38.4955,-53.0868,-0.149772,0.0
