Header
rate=30
frames=300
duration=10.0
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD,TR
0.0,0,52.9975,-22.872,51.9198,-23.0763,-35.0,22.4536,33.1049,-50.0505,31.6826,-48.803,33.2456,-30.0,-49.4113,-0.149772,0.0,0.0
0.0333333,1,53.128,-22.8864,52.0511,-23.0906,-35.0,22.7239,33.2878,-50.1022,31.7537,-48.8549,33.3213,-30.0,-48.9002,-0.149772,0.0,0.0
0.0666667,2,53.2581,-22.8809,52.182,-23.0865,-35.0,22.9922,33.4806,-50.1537,31.8338,-48.9078,33.3975,-30.0,-48.2399,-0.149772,0.0,0.0
0.1,3,53.388,-22.8948,52.3125,-23.1003,-35.0,23.2585,33.6835,-50.2055,31.9046,-48.9603,33.4735,-30.0,-47.4359,-0.149772,0.0,0.0
0.133333,4,53.5173,-22.8888,52.4426,-23.0957,-35.0,23.5228,33.8967,-50.2572,31.9661,-49.0129,33.5409,-30.0,-46.494,-0.149772,0.0,0.0
0.166667,5,53.6462,-22.9023,52.5723,-23.109,-35.0,23.785,34.1203,-50.3087,32.0369,-49.0652,33.6253,-30.0,-45.42,-0.149772,0.0,0.0
0.2,6,53.7749,-22.8958,52.7015,-23.1038,-35.0,24.0452,34.3545,-50.3603,32.1075,-49.1178,33.7013,-30.0,-44.2196,-0.149772,0.0,0.0
0.233333,7,53.9032,-22.909,52.8305,-23.1166,-35.0,24.3033,34.5996,-50.4117,32.1782,-49.1697,33.7766,-30.0,-42.8986,-0.149772,0.0,0.0
0.266667,8,54.0309,-22.9018,52.9589,-23.1109,-35.0,24.5594,34.8557,-50.4634,32.2486,-49.2225,33.8523,-30.0,-41.4627,-0.149772,0.0,0.0
0.3,9,54.1582,-22.9145,53.087,-23.1233,-35.0,24.8135,35.123,-50.5146,32.3284,-49.2748,33.928,-30.0,-39.9176,-0.149772,0.0,0.0
