Header
rate=30
frames=180
duration=6.0
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD,TR
2.2,66,83.0449,28.9032,45.5863,-26.6861,6.83E-06,-22.7496,55.6553,-34.2098,19.6266,-98.3576,4.52869,1.37E-05,-37.5037,-29.8502,0,0
2.23333,67,82.6382,29.5052,44.8788,-27.1245,6.83E-06,-22.5833,55.6553,-32.1834,16.3665,-99.0268,4.64381,1.37E-05,-39.1668,-29.8502,0,0
2.26667,68,82.5131,29.7015,44.4398,-27.7101,6.83E-06,-22.4167,55.6553,-30.4025,13.1409,-99.3078,4.67086,1.37E-05,-40.8332,-29.8502,0,0
2.3,69,82.3699,29.5186,44.3105,-28.4739,6.83E-06,-22.2504,55.6553,-29.0298,10.0377,-99.3693,4.87126,1.37E-05,-42.4963,-29.8502,0,0
2.33333,70,81.9571,28.9939,44.4814,-29.3814,6.83E-06,-22.0851,55.6553,-28.1167,7.11275,-99.3964,5.52539,1.37E-05,-44.1495,-29.8502,0,0
2.36667,71,81.2896,28.185,44.9124,-30.4324,6.83E-06,-21.9214,55.6553,-27.6176,4.34645,-99.3659,6.52841,1.37E-05,-45.7863,-29.8502,0,0
2.4,72,80.3739,27.1024,45.5619,-31.5895,6.83E-06,-21.76,55.6553,-27.4637,1.72005,-99.249,7.81822,1.37E-05,-47.4,-29.8502,0,0
2.43333,73,79.2106,25.861,46.3872,-32.8233,6.83E-06,-21.6016,55.6553,-27.574,-0.792864,-99.0111,9.37453,1.37E-05,-48.9841,-29.8502,0,0
2.46667,74,77.8008,24.4486,47.3469,-34.1061,6.83E-06,-21.4468,55.6553,-27.8676,-3.22293,-98.6188,11.0655,1.37E-05,-50.5319,-29.8502,0,0
2.5,75,76.1464,22.978,48.4043,-35.4119,6.83E-06,-21.2963,55.6553,-28.2707,-5.59398,-98.0414,12.8659,1.37E-05,-52.037,-29.8502,0,0
2.53333,76,74.2537,21.4968,49.5255,-36.7172,6.83E-06,-21.1507,55.6553,-28.721,-7.92062,-97.2556,14.6931,1.37E-05,-53.4927,-29.8502,0,0
2.56667,77,72.1349,20.0154,50.6806,-38.0009,6.83E-06,-21.0108,55.6553,-29.1726,-10.2107,-96.2465,16.4822,1.37E-05,-54.8924,-29.8502,0,0
2.6,78,69.8086,18.6248,51.8433,-39.2543,6.83E-06,-20.877,55.6553,-29.5914,-12.4619,-95.0094,18.1926,1.37E-05,-56.2296,-29.8502,0,0
2.63333,79,67.2999,17.31,52.9914,-40.4432,6.83E-06,-20.7502,55.6553,-29.9552,-14.6649,-93.5505,19.7331,1.37E-05,-57.4976,-29.8502,0,0
2.66667,80,64.639,16.1458,54.1055,-41.564,6.83E-06,-20.631,55.6553,-30.2538,-16.8083,-91.8889,21.1131,1.37E-05,-58.69,-29.8502,0,0
2.7,81,61.8591,15.1102,55.1698,-42.5963,6.83E-06,-20.52,55.6553,-30.4828,-18.8577,-90.056,22.2964,1.37E-05,-59.8,-29.8502,0,0
2.73333,82,58.9929,14.2601,56.1696,-43.5509,6.83E-06,-20.4179,55.6553,-30.6477,-20.8028,-88.0939,23.2725,1.37E-05,-60.8211,-29.8502,0,0
2.76667,83,56.073,13.6201,57.0926,-44.4216,6.83E-06,-20.3253,55.6553,-30.7572,-22.617,-86.0576,24.0429,1.37E-05,-61.7467,-29.8502,0,0
2.8,84,53.1363,13.1857,57.9278,-45.183,6.83E-06,-20.243,55.6553,-30.824,-24.2593,-84.0129,24.6197,1.37E-05,-62.5703,-29.8502,0,0
2.83333,85,50.2366,12.999,58.6653,-45.8401,6.83E-06,-20.1715,55.6553,-30.8638,-25.7151,-82.0358,25.0238,1.37E-05,-63.2853,-29.8502,0,0
2.86667,86,47.4628,13.0435,59.2947,-46.3792,6.83E-06,-20.1115,55.6553,-30.8899,-26.9516,-80.213,25.2853,1.37E-05,-63.885,-29.8502,0,0
2.9,87,44.9518,13.2428,59.8062,-46.8161,6.83E-06,-20.0637,55.6553,-30.9146,-27.945,-78.6353,25.4351,1.37E-05,-64.3629,-29.8502,0,0
2.93333,88,42.8891,13.531,60.1883,-47.1363,6.83E-06,-20.0288,55.6553,-30.9436,-28.6774,-77.3996,25.5089,1.37E-05,-64.7125,-29.8502,0,0
2.96667,89,41.4937,13.7855,60.4285,-47.3342,6.83E-06,-20.0073,55.6553,-30.9737,-29.1236,-76.5998,25.5385,1.37E-05,-64.927,-29.8502,0,0
3,90,40.9856,13.8917,60.512,-47.4123,6.83E-06,-20,55.6553,-30.9897,-29.2669,-76.317,25.5453,1.37E-05,-65,-29.8502,0,0
3.03333,91,45.1945,9.66048,61.9628,-47.7721,6.83E-06,-20.0073,55.6553,-36.2996,-26.582,-76.1353,25.4901,1.37E-05,-64.927,-29.8502,0,0
3.06667,92,48.6303,5.67046,65.9005,-48.7236,6.83E-06,-20.0288,55.6553,-47.0871,-21.1881,-75.6083,25.3391,1.37E-05,-64.7125,-29.8502,0,0
3.1,93,51.4006,1.96212,71.582,-49.9467,6.83E-06,-20.0637,55.6553,-58.6213,-15.5646,-74.7639,25.0714,1.37E-05,-64.3629,-29.8502,0,0
3.13333,94,53.6092,-1.46571,78.2756,-51.1144,6.83E-06,-20.1115,55.6553,-69.1797,-10.5197,-73.624,24.6996,1.37E-05,-63.885,-29.8502,0,0
3.16667,95,55.3351,-4.63175,85.3565,-51.9299,6.83E-06,-20.1715,55.6553,-77.984,-6.28097,-72.2076,24.2218,1.37E-05,-63.2853,-29.8502,0,0
3.2,96,56.6391,-7.57218,92.3055,-52.0296,6.83E-06,-20.243,55.6553,-84.4674,-2.77899,-70.5343,23.6384,1.37E-05,-62.5703,-29.8502,0,0
3.23333,97,57.5712,-10.3033,98.6736,-51.1023,6.83E-06,-20.3253,55.6553,-89.4909,0.509078,-68.6195,22.9336,1.37E-05,-61.7467,-29.8502,0,0
3.26667,98,58.1729,-12.82,104.059,-48.739,6.83E-06,-20.4179,55.6553,-94.1577,4.03193,-66.4787,22.1393,1.37E-05,-60.8211,-29.8502,0,0
3.3,99,58.4806,-15.145,108.115,-44.5944,6.83E-06,-20.52,55.6553,-98.2659,7.7136,-64.1262,21.2067,1.37E-05,-59.8,-29.8502,0,0
3.33333,100,58.5265,-17.2819,110.589,-38.5543,6.83E-06,-20.631,55.6553,-101.61,11.5085,-61.5757,20.1657,1.37E-05,-58.69,-29.8502,0,0
3.36667,101,58.3402,-19.2734,111.395,-30.9476,6.83E-06,-20.7502,55.6553,-103.967,15.4112,-58.8412,19.0019,1.37E-05,-57.4976,-29.8502,0,0
3.4,102,57.9498,-21.0934,110.651,-22.4634,6.83E-06,-20.877,55.6553,-105.599,19.246,-55.9358,17.7102,1.37E-05,-56.2296,-29.8502,0,0
3.43333,103,57.3816,-22.7862,108.671,-14.0078,6.83E-06,-21.0108,55.6553,-106.943,22.9576,-52.8735,16.2898,1.37E-05,-54.8924,-29.8502,0,0
3.46667,104,56.6616,-24.3657,105.899,-6.40046,6.83E-06,-21.1507,55.6553,-108.02,26.5507,-49.6714,14.7471,1.37E-05,-53.4927,-29.8502,0,0
3.5,105,55.8145,-25.8278,102.835,-0.129661,6.83E-06,-21.2963,55.6553,-108.853,30.004,-46.3466,13.0624,1.37E-05,-52.037,-29.8502,0,0
3.53333,106,54.8653,-27.1981,99.9752,4.53065,6.83E-06,-21.4468,55.6553,-109.47,33.2726,-42.9231,11.2492,1.37E-05,-50.5319,-29.8502,0,0
3.56667,107,53.8387,-28.4928,97.7699,7.43677,6.83E-06,-21.6016,55.6553,-109.904,36.3462,-39.4294,9.30633,1.37E-05,-48.9841,-29.8502,0,0
3.6,108,52.7597,-29.7192,96.5798,8.45391,6.83E-06,-21.76,55.6553,-110.193,39.2701,-35.9083,7.26159,1.37E-05,-47.4,-29.8502,0,0
3.63333,109,51.6526,-30.9221,95.9938,8.28414,6.83E-06,-21.9214,55.6553,-110.376,42.007,-32.423,5.13357,1.37E-05,-45.7863,-29.8502,0,0
3.66667,110,50.5431,-32.0909,95.4314,7.71726,6.83E-06,-22.0851,55.6553,-110.499,44.5702,-29.0741,2.97338,1.37E-05,-44.1495,-29.8502,0,0
3.7,111,49.4557,-33.2517,94.8982,6.75818,6.83E-06,-22.2504,55.6553,-110.608,47.0257,-26.0247,0.850559,1.37E-05,-42.4963,-29.8502,0,0
3.73333,112,48.4159,-34.4211,94.394,5.44698,6.83E-06,-22.4167,55.6553,-110.751,49.3532,-23.5436,-1.09496,1.37E-05,-40.8332,-29.8502,0,0
3.76667,113,47.4292,-35.5946,93.9076,3.8773,6.83E-06,-22.5833,55.6553,-110.956,51.5933,-21.9112,-2.70388,1.37E-05,-39.1668,-29.8502,0,0
3.8,114,46.4735,-36.7728,93.4028,2.04,6.83E-06,-22.7496,55.6553,-110.678,53.7374,-21.2482,-3.90212,1.37E-05,-37.5037,-29.8502,0,0
3.83333,115,45.531,-37.9325,92.8452,0.00270156,6.83E-06,-22.915,55.6553,-109.41,55.6969,-21.5522,-4.68184,1.37E-05,-35.8505,-29.8502,0,0
3.86667,116,44.5842,-39.0677,92.2014,-2.19967,6.83E-06,-23.0786,55.6553,-107.202,57.394,-22.6538,-5.12562,1.37E-05,-34.2137,-29.8502,0,0
3.9,117,43.6169,-40.1498,91.4446,-4.45813,6.83E-06,-23.24,55.6553,-104.11,58.7761,-24.305,-5.35243,1.37E-05,-32.6,-29.8502,0,0
3.93333,118,42.6147,-41.168,90.5496,-6.77083,6.83E-06,-23.3984,55.6553,-100.208,59.8015,-26.2802,-5.48405,1.37E-05,-31.0159,-29.8502,0,0
3.96667,119,41.5641,-42.1334,89.4988,-9.06537,6.83E-06,-23.5532,55.6553,-95.5736,60.4907,-28.4147,-5.59967,1.37E-05,-29.468,-29.8502,0,0
4,120,40.4546,-43.0057,88.2826,-11.2912,6.83E-06,-23.7037,55.6553,-90.294,60.8269,-30.5972,-5.73196,1.37E-05,-27.9629,-29.8502,0,0
4.03333,121,39.2773,-43.814,86.8972,-13.4036,6.83E-06,-23.8493,55.6553,-84.4594,60.8096,-32.7555,-5.92924,1.37E-05,-26.5072,-29.8502,0,0
4.06667,122,38.0256,-44.5233,85.3472,-15.3666,6.83E-06,-23.9893,55.6553,-78.1652,60.4385,-34.8412,-6.18126,1.37E-05,-25.1075,-29.8502,0,0
4.1,123,36.6963,-45.1395,83.6455,-17.153,6.83E-06,-24.123,55.6553,-71.5214,59.7145,-36.8225,-6.5163,1.37E-05,-23.7703,-29.8502,0,0
4.13333,124,35.2888,-45.6596,81.8125,-18.747,6.83E-06,-24.2498,55.6553,-64.66,58.6599,-38.6757,-6.90738,1.37E-05,-22.5023,-29.8502,0,0
4.16667,125,33.8063,-46.0826,79.8759,-20.1425,6.83E-06,-24.369,55.6553,-57.7632,57.2896,-40.3842,-7.37577,1.37E-05,-21.31,-29.8502,0,0
4.2,126,32.2556,-46.4089,77.873,-21.3443,6.83E-06,-24.48,55.6553,-51.1052,55.6994,-41.9372,-7.89021,1.37E-05,-20.2,-29.8502,0,0
4.23333,127,30.65,-46.6361,75.8482,-22.3664,6.83E-06,-24.5821,55.6553,-45.1304,54.0541,-43.3237,-8.44141,1.37E-05,-19.1788,-29.8502,0,0
4.26667,128,29.0081,-46.7819,73.853,-23.2315,6.83E-06,-24.6747,55.6553,-40.5511,52.6844,-44.5363,-9.03099,1.37E-05,-18.2532,-29.8502,0,0
4.3,129,27.3581,-46.8396,71.9482,-23.9697,6.83E-06,-24.7571,55.6553,-38.3496,52.0022,-45.5678,-9.64699,1.37E-05,-17.4296,-29.8502,0,0
4.33333,130,25.7385,-46.8199,70.2,-24.6171,6.83E-06,-24.8285,55.6553,-39.3758,52.4086,-46.4106,-10.2619,1.37E-05,-16.7146,-29.8502,0,0
4.36667,131,24.2031,-46.7484,68.6839,-25.2149,6.83E-06,-24.8885,55.6553,-42.0515,53.2943,-47.0553,-10.871,1.37E-05,-16.1149,-29.8502,0,0
4.4,132,22.8239,-46.6353,67.4777,-25.8204,6.83E-06,-24.9363,55.6553,-44.5569,54.004,-47.494,-11.4617,1.37E-05,-15.637,-29.8502,0,0
4.43333,133,21.6932,-46.5116,66.661,-26.4341,6.83E-06,-24.9713,55.6553,-46.8532,54.5292,-47.7122,-12.0256,1.37E-05,-15.2875,-29.8502,0,0
4.46667,134,20.9238,-46.4111,66.3124,-27.1395,6.83E-06,-24.9927,55.6553,-48.901,54.8905,-47.6953,-12.5538,1.37E-05,-15.0729,-29.8502,0,0
4.5,135,20.6401,-46.3679,66.5015,-27.9561,6.83E-06,-25,55.6553,-50.6595,55.0526,-47.4208,-13.0339,1.37E-05,-15,-29.8502,0,0
4.53333,136,26.5855,-48.2657,66.8433,-28.7663,6.83E-06,-24.9927,55.6553,-52.0972,55.0449,-47.5064,-13.2511,1.37E-05,-15.0729,-29.8502,0,0
4.56667,137,38.9489,-51.5485,66.9256,-29.4412,6.83E-06,-24.9713,55.6553,-53.2361,54.8536,-48.5138,-12.98,1.37E-05,-15.2875,-29.8502,0,0
4.6,138,52.6932,-54.1296,66.7718,-29.9923,6.83E-06,-24.9363,55.6553,-54.1012,54.4962,-50.2977,-12.3085,1.37E-05,-15.637,-29.8502,0,0
4.63333,139,66.0612,-55.4374,66.4004,-30.4418,6.83E-06,-24.8885,55.6553,-54.7103,53.9691,-52.69,-11.329,1.37E-05,-16.1149,-29.8502,0,0
4.66667,140,78.2607,-55.2468,65.831,-30.7574,6.83E-06,-24.8285,55.6553,-55.0763,53.3005,-55.531,-10.1206,1.37E-05,-16.7146,-29.8502,0,0
4.7,141,88.7121,-53.2521,65.0805,-30.9887,6.83E-06,-24.7571,55.6553,-55.2078,52.4626,-58.6797,-8.79135,1.37E-05,-17.4296,-29.8502,0,0
4.73333,142,96.8791,-48.9696,64.1668,-31.1293,6.83E-06,-24.6747,55.6553,-55.1099,51.4631,-62.0198,-7.38044,1.37E-05,-18.2532,-29.8502,0,0
4.76667,143,102.32,-42.0316,63.1063,-31.1877,6.83E-06,-24.5821,55.6553,-54.7895,50.289,-65.4598,-5.93779,1.37E-05,-19.1788,-29.8502,0,0
4.8,144,104.873,-32.6564,61.9159,-31.1718,6.83E-06,-24.48,55.6553,-54.2493,48.9555,-68.9247,-4.54159,1.37E-05,-20.2,-29.8502,0,0
4.83333,145,104.841,-21.9739,60.6136,-31.0907,6.83E-06,-24.369,55.6553,-53.4946,47.4489,-72.3568,-3.19139,1.37E-05,-21.31,-29.8502,0,0
4.86667,146,103.004,-11.7038,59.2177,-30.9534,6.83E-06,-24.2498,55.6553,-52.5313,45.7758,-75.7103,-1.92247,1.37E-05,-22.5023,-29.8502,0,0
4.9,147,100.423,-3.37585,57.7469,-30.7702,6.83E-06,-24.123,55.6553,-51.3651,43.9152,-78.9447,-0.754713,1.37E-05,-23.7703,-29.8502,0,0
4.93333,148,97.7717,3.14825,56.2228,-30.5645,6.83E-06,-23.9893,55.6553,-50.0039,41.8628,-82.0282,0.31269,1.37E-05,-25.1075,-29.8502,0,0
4.96667,149,95.0879,8.86932,54.6672,-30.3246,6.83E-06,-23.8493,55.6553,-48.4585,39.6531,-84.9331,1.23165,1.37E-05,-26.5072,-29.8502,0,0
5,150,92.509,13.7806,53.1051,-30.0655,6.83E-06,-23.7037,55.6553,-46.7412,37.2465,-87.6349,2.05472,1.37E-05,-27.9629,-29.8502,0,0
5.03333,151,90.1359,17.9333,51.5635,-29.8258,6.83E-06,-23.5532,55.6553,-44.8688,34.68,-90.1094,2.72474,1.37E-05,-29.468,-29.8502,0,0
5.06667,152,88.0397,21.336,50.072,-29.6114,6.83E-06,-23.3984,55.6553,-42.8635,31.9389,-92.3375,3.29024,1.37E-05,-31.0159,-29.8502,0,0
