Header
rate=30
frames=280
duration=9.33333
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD,TR
0.0,0,80.1664,-35.4178,79.4046,-36.4894,19.9581,6.83019e-006,-81.1374,-48.5722,31.1887,-47.3261,32.7171,29.0127,-2.73208e-005,-0.149772,0.0,0.0
0.0333333,1,82.1283,-35.5975,81.3675,-36.6771,20.7464,6.83019e-006,-84.3682,-48.5793,31.6883,-47.3365,33.2578,30.1587,-2.73208e-005,-0.149772,0.0,0.0
0.0666667,2,83.798,-35.6696,83.0359,-36.7467,21.3893,-0.00381269,-87.0031,-48.3951,32.0879,-47.1524,33.6803,31.0933,-2.73208e-005,-0.149772,0.0,0.0
0.1,3,85.1596,-35.5755,84.3937,-36.6569,21.8698,-0.296103,-88.9719,-48.0024,32.3778,-46.7569,33.9836,31.7917,-2.73208e-005,-0.149772,0.0,0.0
0.133333,4,86.1943,-35.3573,85.4223,-36.4054,22.1706,-1.00913,-90.2047,-47.3802,32.5463,-46.1272,34.1537,32.2289,-2.73208e-005,-0.149772,sq1_bark01,0.0
0.166667,5,86.8809,-35.0122,86.1011,-36.0315,22.2746,-2.07999,-90.6312,-46.5016,32.5791,-45.2372,34.1754,32.3802,-2.73208e-005,-0.149772,0.0,0.0
0.2,6,87.3579,-34.5793,86.5452,-35.4703,22.2746,-3.44576,-90.6312,-45.4883,32.6546,-44.3108,34.1328,32.3802,-2.73208e-005,-0.292652,0.0,0.0
0.233333,7,87.7841,-34.1469,86.8883,-34.7315,22.2746,-5.04353,-90.6312,-44.4764,32.931,-43.5884,34.1171,32.3802,-2.73208e-005,-0.692715,0.0,0.0
0.266667,8,88.1651,-33.7034,87.1353,-33.8422,22.2746,-6.81038,-90.6312,-43.4542,33.3692,-43.0483,34.151,32.3802,-2.73208e-005,-1.3071,0.0,0.0
0.3,9,88.502,-33.2825,87.2921,-32.8323,22.2746,-8.6834,-90.6312,-42.4097,33.8973,-42.6593,34.2055,32.3802,-2.73208e-005,-2.09294,0.0,0.0
0.333333,10,88.794,-32.873,87.3661,-31.7345,22.2746,-10.5997,-90.6312,-41.3331,34.4956,-42.3849,34.2801,32.3802,-2.73208e-005,-3.00736,0.0,0.0
0.366667,11,89.0399,-32.4791,87.3664,-30.5837,22.2746,-12.4963,-90.6312,-40.2207,35.1149,-42.1901,34.3661,32.3802,-2.73208e-005,-4.00752,0.0,0.0
0.4,12,89.2386,-32.1202,87.3041,-29.417,22.2746,-14.3103,-90.6312,-39.0782,35.7198,-42.0443,34.4469,32.3802,-2.73208e-005,-5.05054,0.0,0.0
0.433333,13,89.3913,-31.7593,87.1928,-28.2733,22.2746,-15.9789,-90.6312,-37.9212,36.2801,-41.9241,34.5398,32.3802,-2.73208e-005,-6.09356,0.0,0.0
0.466667,14,89.5008,-31.4461,87.0479,-27.1799,22.2746,-17.439,-90.6312,-36.7789,36.7737,-41.8156,34.615,32.3802,-2.73208e-005,-7.09372,0.0,0.0
0.5,15,89.5718,-31.1732,86.8867,-26.2162,22.2746,-18.6278,-90.6312,-35.695,37.193,-41.712,34.6768,32.3802,-2.73208e-005,-8.00815,0.0,0.0
0.533333,16,89.6117,-30.9618,86.7282,-25.3857,22.2746,-19.4824,-90.6312,-34.7268,37.514,-41.6172,34.7244,32.3802,-2.73208e-005,-8.79399,0.0,0.0
0.566667,17,89.6292,-30.7788,86.5919,-24.7425,22.2746,-19.9399,-90.6312,-33.9456,37.7441,-41.5381,34.7485,32.3802,-2.73208e-005,-9.40837,0.0,0.0
0.6,18,89.6333,-30.6723,86.4969,-24.3277,22.2746,-19.9586,-90.6312,-33.4265,37.8765,-41.4863,34.778,32.3802,-2.73208e-005,-9.80843,0.0,0.0
0.633333,19,89.6331,-30.6353,86.4616,-24.1687,22.2746,-19.6371,-90.6312,-33.2402,37.9249,-41.4681,34.7848,32.3802,-2.73208e-005,-9.95131,0.0,0.0
0.666667,20,89.6331,-30.6353,86.4616,-24.1687,22.2746,-19.02,-90.6312,-33.2402,37.9249,-41.4681,34.7848,32.3802,-2.73208e-005,-9.95131,0.0,0.0
0.7,21,89.6331,-30.6353,86.4616,-24.1687,22.2746,-18.1341,-90.6312,-33.2402,37.9249,-41.4681,34.7848,32.3802,-2.73208e-005,-9.95131,0.0,0.0
0.733333,22,89.6331,-30.6353,86.4616,-24.1687,22.2746,-17.0062,-90.6312,-33.2402,37.9249,-41.4681,34.7848,32.3802,-2.73208e-005,-9.95131,0.0,0.0
0.766667,23,89.6331,-30.6353,86.4616,-24.1687,22.2746,-15.6634,-90.6312,-33.2402,37.9249,-41.4681,34.7848,32.3802,-2.73208e-005,-9.95131,0.0,0.0
0.8,24,89.6331,-30.6353,86.4616,-24.1687,22.2746,-14.1323,-90.6312,-33.2402,37.9249,-41.4681,34.7848,32.3802,-2.73208e-005,-9.95131,0.0,0.0
0.833333,25,89.6331,-30.6353,86.4616,-24.1687,22.2746,-12.44,-90.6312,-33.2402,37.9249,-41.4681,34.7848,32.3802,-2.73208e-005,-9.95131,0.0,0.0
