Header
rate=30
frames=300
duration=10.0
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD,TR
0.0,0,-3.47886,-32.7579,26.6115,-42.6844,42.0414,-40.4906,-94.3447,-105.493,26.075,-99.7043,19.4327,30.0,14.9219,-4.79022,0.0,0.0
0.0333333,1,-3.51849,-32.869,27.1646,-42.5314,42.0565,-40.1613,-94.3447,-106.194,28.8784,-98.8139,19.3937,30.0002,7.49023,-6.31994,0.0,0.0
0.0666667,2,-3.51833,-32.9965,27.6784,-42.3507,42.0693,-39.2094,-94.3447,-106.8,31.6057,-97.8363,19.3423,30.0007,-5.32663e-006,-7.83205,0.0,0.0
0.1,3,-3.47886,-33.1404,28.1413,-42.1613,42.0799,-37.689,-94.3447,-107.305,34.2346,-96.7897,19.2784,30.0016,-7.49024,-9.30456,0.0,0.0
0.133333,4,-3.51833,-33.2346,28.5455,-41.97,42.0883,-35.6544,-94.3447,-107.71,36.6723,-95.698,19.1866,30.0029,-14.9219,-10.7155,0.0,0.0
0.166667,5,-3.51833,-33.344,28.8838,-41.7699,42.0945,-33.1596,-94.3447,-108.02,38.9408,-94.5915,19.1208,30.0045,-22.2363,-12.0428,0.0,0.0
0.2,6,-3.49848,-33.4454,29.1508,-41.5755,42.0986,-30.2587,-94.3447,-108.244,40.9916,-93.504,19.0344,30.0064,-29.375,-13.2645,0.0,0.0
0.233333,7,-3.51833,-33.5368,29.342,-41.3942,42.1007,-27.006,-94.3447,-108.393,42.7969,-92.4731,18.9489,30.0087,-36.2793,-14.3586,0.0,0.0
0.266667,8,-3.51833,-33.6177,29.4526,-41.2263,42.0948,-23.4555,-94.3447,-108.484,44.3317,-91.5393,18.869,30.0114,-42.8906,-15.3031,0.0,0.0
0.3,9,-3.48422,-33.6822,29.4782,-41.0992,42.0466,-19.6615,-94.3447,-108.532,45.5717,-90.7455,18.7826,30.0144,-49.1504,-16.0761,0.0,0.0
0.333333,10,-3.49848,-33.7329,29.4122,-40.9982,41.9521,-15.6779,-94.3447,-108.552,46.4915,-90.1324,18.7467,30.0177,-55.0,-16.6554,0.0,0.0
0.366667,11,-3.47886,-33.7844,29.247,-40.9283,41.8131,-11.559,-94.3447,-108.559,47.0657,-89.7408,18.6952,30.0214,-60.3809,-17.0191,0.0,0.0
0.4,12,-3.49848,-33.7736,28.9715,-40.9128,41.6316,-7.35887,-94.3447,-108.562,47.2649,-89.6056,18.7018,30.0255,-65.2344,-17.1453,0.0,0.0
0.433333,13,-3.51833,-33.7093,28.579,-40.892,41.4095,-3.1317,-94.3447,-108.55,47.0952,-89.7613,18.7729,30.0298,-69.502,-16.9998,0.0,0.0
0.466667,14,-3.49848,-33.5225,28.0723,-40.8291,41.1486,1.06842,-94.3447,-108.509,46.5997,-90.2024,18.9767,30.0346,-73.125,-16.5789,0.0,0.0
0.5,15,-3.45908,-33.253,27.4507,-40.7187,40.851,5.18732,-94.3447,-108.433,45.7991,-90.8906,19.2988,30.0396,-76.045,-15.9062,0.0,0.0
0.533333,16,-3.51833,-32.818,26.7122,-40.5542,40.5185,9.17089,-94.3447,-108.316,44.7101,-91.785,19.7252,30.045,-78.2032,-15.0049,snd_pant,0.0
0.566667,17,-3.51844,-32.3185,25.8531,-40.3274,40.153,12.965,-94.3447,-108.147,43.3476,-92.8414,20.2407,30.0507,-79.541,-13.8986,0.0,0.0
0.6,18,-3.46981,-31.7542,24.8681,-40.024,39.7565,16.5154,-94.3447,-107.916,41.7261,-94.0158,20.8299,30.0568,-80.0,-12.6107,0.0,0.0
0.633333,19,-3.46981,-31.0902,23.7501,-39.6516,39.3308,19.7682,-94.3447,-107.613,39.8594,-95.265,21.4763,30.0632,-79.4024,-11.1646,0.0,0.0
0.666667,20,-3.47886,-30.3571,22.4906,-39.1834,38.8778,22.669,-94.3447,-107.227,37.762,-96.5506,22.1648,30.07,-77.6677,-9.58379,0.0,0.0
0.7,21,-3.47886,-29.5642,21.078,-38.6145,38.3996,25.1638,-94.3447,-106.748,35.4702,-97.8365,22.8794,30.077,-74.8834,-7.89164,0.0,0.0
0.733333,22,-3.51849,-28.6985,19.4967,-37.9285,37.8979,27.1984,-94.3447,-106.17,32.9643,-99.0927,23.589,30.0844,-71.137,-6.11161,0.0,0.0
0.766667,23,-3.47886,-27.8362,17.7254,-37.1202,37.3747,28.7188,-94.3447,-105.487,30.2687,-100.293,24.3299,30.0921,-66.516,-4.26714,0.0,0.0
0.8,24,5.10511,-31.2521,15.7314,-36.1688,36.832,29.6707,-94.3447,-104.699,27.4467,-101.416,25.0384,30.1002,-61.1079,-2.38165,0.0,0.0
0.833333,25,8.67704,-32.0956,13.461,-35.0378,36.2715,30.0,-94.3447,-103.808,24.527,-102.448,25.7046,30.1086,-55.0,-0.478593,0.0,0.0
0.866667,26,11.3746,-32.4921,10.8158,-33.6782,35.6953,29.8837,-94.3447,-102.822,21.5111,-103.377,26.3668,30.1173,-48.2799,1.41861,0.0,0.0
0.9,27,13.5889,-32.6556,7.57435,-31.9717,35.1052,29.5428,-94.3447,-101.752,18.4396,-104.199,26.9695,30.1263,-41.035,3.28652,0.0,0.0
0.933333,28,15.4678,-32.6664,2.96656,-29.5049,34.5032,28.9895,-94.3447,-100.615,15.4049,-104.911,27.5077,30.1356,-33.3528,5.1017,0.0,0.0
0.966667,29,17.0838,-32.5809,-3.45405,-26.017,33.8912,28.236,-94.3447,-99.4339,12.3927,-105.517,28.0084,30.1453,-25.3207,6.84071,0.0,0.0
1.0,30,18.4786,-32.4308,-3.45406,-25.9511,33.271,27.2943,-94.3447,-98.2345,9.50043,-106.021,28.4685,30.1553,-17.0262,8.48014,0.0,0.0
1.03333,31,19.6778,-32.2419,-3.45405,-25.8742,32.6446,26.1766,-94.3447,-97.0491,6.76774,-106.43,28.8572,30.1656,-8.55685,9.99653,0.0,0.0
1.06667,32,20.6973,-32.0356,-3.45406,-25.7888,32.0139,24.8951,-94.3447,-95.9137,4.25152,-106.755,29.1897,30.1762,-2.68805e-007,11.3665,0.0,0.0
1.1,33,21.5473,-31.8302,-3.45405,-25.7071,31.3808,23.4618,-93.9188,-94.8672,2.02334,-107.006,29.4672,30.1872,8.55685,12.5665,0.0,0.0
1.13333,34,22.2339,-31.6423,-3.45405,-25.63,30.7472,21.8889,-92.1019,-93.9516,0.116843,-107.193,29.6759,30.1984,17.0262,13.5732,0.0,0.0
1.16667,35,22.7588,-31.4898,-3.42897,-25.5784,30.1151,20.1886,-88.9951,-93.2088,-1.39631,-107.325,29.8583,30.21,25.3207,14.3631,0.0,0.0
1.2,36,23.1205,-31.3754,-3.45405,-25.5304,29.4863,18.373,-84.748,-92.6799,-2.46957,-107.41,29.9726,30.2218,33.3528,14.9128,0.0,0.0
1.23333,37,23.3143,-31.32,-3.45406,-25.5167,28.8628,16.4543,-79.5104,-92.4023,-3.01211,-107.453,30.032,30.234,41.035,15.1989,0.0,0.0
1.26667,38,23.4064,-31.3465,-3.45405,-25.5222,28.2465,14.4445,-73.432,-92.3832,-3.04401,-107.45,30.0535,30.2465,48.2799,15.2197,0.0,0.0
1.3,39,23.8237,-31.5585,-3.45406,-25.4942,27.6392,12.3557,-66.6625,-92.4856,-2.65059,-107.355,30.1482,30.2593,55.0,15.0941,0.0,0.0
1.33333,40,24.5849,-31.9478,-3.44875,-25.4245,27.0429,10.2003,-59.3517,-92.6764,-1.89989,-107.169,30.3225,30.2724,61.1079,14.8506,0.0,0.0
1.36667,41,25.6261,-32.4829,-3.45405,-25.3158,26.4595,7.9902,-51.6493,-92.9435,-0.81717,-106.901,30.5627,30.2858,66.516,14.4974,0.0,0.0
1.4,42,26.8842,-33.1318,-3.48827,-25.1499,25.8909,5.73763,-43.705,-93.272,0.520871,-106.557,30.8529,30.2995,71.137,14.0427,0.0,0.0
1.43333,43,28.3013,-33.8692,4.04773,-28.9861,25.3391,3.45472,-35.6685,-93.6475,2.11096,-106.146,31.1785,30.3135,74.8834,13.4946,0.0,0.0
1.46667,44,29.8268,-34.6598,11.4934,-32.6668,24.8059,1.1536,-27.6896,-94.0554,3.89969,-105.676,31.5241,30.3278,77.6676,12.8613,0.0,0.0
1.5,45,31.4161,-35.4797,16.6561,-35.0891,24.2932,-1.15359,-19.9181,-94.4799,5.85818,-105.155,31.8758,30.3424,79.4023,12.1509,0.0,0.0
1.53333,46,33.0307,-36.3205,20.9392,-37.0116,23.803,-3.4547,-12.5036,-94.9097,7.92095,-104.591,32.2189,30.3573,80.0,11.3716,0.0,0.0
1.56667,47,34.6379,-37.1679,24.6733,-38.6169,23.3372,-5.73762,-5.59592,-95.3334,10.0614,-103.992,32.5407,30.3725,79.4423,10.5315,0.0,0.0
1.6,48,36.2082,-37.991,27.9894,-39.9815,22.8976,-7.99018,0.655261,-95.7419,12.2277,-103.368,32.8294,30.388,77.8219,9.63883,0.0,0.0
1.63333,49,37.7145,-38.7992,30.9505,-41.1467,22.4863,-10.2003,6.84854,-96.1292,14.4114,-102.726,33.0735,30.4037,75.2175,8.70164,0.0,0.0
1.66667,50,39.1325,-39.5797,33.5895,-42.139,22.105,-12.3557,13.5927,-96.4925,16.5802,-102.078,33.2631,30.4198,71.7077,7.72814,0.0,0.0
1.7,51,40.4381,-40.3358,35.9238,-42.9717,21.7558,-14.4444,20.7535,-96.8307,18.6615,-101.432,33.3881,30.4362,67.3713,6.72646,0.0,0.0
1.73333,52,41.608,-41.0409,37.9622,-43.6748,21.4405,-16.4543,28.1965,-97.1464,20.6704,-100.798,33.4403,30.4528,62.2871,5.70477,0.0,0.0
1.76667,53,42.6184,-41.7178,39.7075,-44.2657,21.161,-18.373,35.7873,-97.4439,22.5683,-100.186,33.4109,30.4697,56.5337,4.67121,0.0,0.0
1.8,54,43.4446,-42.3585,41.1592,-44.7454,20.9193,-20.1886,43.3915,-97.7315,24.3347,-99.6048,33.2917,30.487,50.1898,3.63394,0.0,0.0
1.83333,55,44.0606,-42.9634,42.3138,-45.1286,20.7172,-21.8889,50.8747,-98.0172,25.9503,-99.0646,33.0752,30.5045,43.3343,2.6011,0.0,0.0
1.86667,56,44.4379,-43.5329,43.1643,-45.4561,20.5567,-23.4618,58.1027,-98.3125,27.4151,-98.575,32.753,30.5222,36.0458,1.58085,0.0,0.0
1.9,57,44.5443,-44.0666,43.7012,-45.7092,20.4398,-24.8951,64.941,-98.6291,28.6688,-98.1444,32.3167,30.5403,28.403,0.581345,0.0,0.0
1.93333,58,44.3501,-44.5616,43.9204,-45.9256,20.3682,-26.1766,71.2552,-98.9805,29.7753,-97.7775,31.761,30.5587,20.4846,-0.396386,0.0,0.0
