Header
rate=30
frames=200
duration=6.66667
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD,TR
0,0,60.5543,-40.1546,22.8832,36.0889,-10.9306,43.4035,0.655261,-61.9196,44.518,-19.1649,-12.1672,-18.432,30,30.1288,0,0
0.0333333,1,60.4698,-40.1782,19.011,39.1458,-10.9803,43.4035,0.655261,-62.8091,44.7089,-19.7355,-11.8623,-18.1862,29.9539,30.1288,0,0
0.0666667,2,60.2272,-40.244,19.0024,40.1261,-11.1239,43.4035,0.655261,-65.2549,45.2404,-21.283,-11.0276,-17.476,29.8182,30.1288,0,0
0.1,3,59.841,-40.3426,22.0384,39.5599,-11.3534,43.4035,0.655261,-68.8617,45.8946,-23.4931,-9.81368,-16.3417,29.5964,30.1288,0,0
0.133333,4,59.3251,-40.4656,26.7118,38.1666,-11.6605,43.4035,0.655261,-73.236,46.5415,-26.0991,-8.36242,-14.8236,29.2925,30.1288,0,0
0.166667,5,58.6926,-40.5936,32.0006,36.4439,-12.037,43.4035,0.655261,-78.0326,46.9711,-28.9206,-6.76422,-12.9622,28.9101,30.1288,0,0
0.2,6,57.9569,-40.7452,37.3585,34.6762,-12.4748,43.4035,0.655261,-82.9724,47.1,-31.8452,-5.05579,-10.7978,28.4529,30.1288,0,0
0.233333,7,57.1311,-40.8832,42.5047,33.0138,-12.9657,43.4035,0.655261,-87.8354,46.8367,-34.8022,-3.27573,-8.37088,27.9248,30.1288,0,0
0.266667,8,56.2292,-41.008,47.2886,31.5346,-13.5016,43.4035,0.655261,-92.4491,46.0567,-37.7465,-1.44043,-5.72181,27.3293,30.1288,0,0
0.3,9,55.2653,-41.1016,51.6265,30.2712,-14.0742,43.4035,0.655261,-96.6781,44.8063,-40.6462,0.450232,-2.89097,26.6704,30.1288,0,0
0.333333,10,54.2553,-41.1752,55.4725,29.2238,-14.6754,43.4035,0.655261,-100.42,43.0341,-43.4772,2.3612,0.081245,25.9517,30.1288,0,0
0.366667,11,53.2157,-41.2209,58.8054,28.3663,-15.2971,43.4035,0.655261,-103.604,40.8106,-46.221,4.31945,3.15444,25.1769,30.1288,0,0
0.4,12,52.1646,-41.2144,61.6232,27.637,-15.931,43.4035,0.655261,-106.188,38.1701,-48.8628,6.31459,6.28822,24.3498,30.1288,0,0
0.433333,13,51.1219,-41.1502,63.939,27.0008,-16.569,43.4035,0.655261,-108.16,35.3506,-51.3873,8.3452,9.4422,23.4741,30.1288,0,0
0.466667,14,50.1088,-41.0507,65.7829,26.3198,-17.2029,43.4035,0.655261,-109.536,32.4685,-53.7804,10.4118,12.576,22.5535,30.1288,0,0
0.5,15,49.1483,-40.8759,67.2141,25.5175,-17.8245,43.4035,0.655261,-110.348,29.7666,-56.0295,12.5139,15.6492,21.5919,30.1288,0,0
0.533333,16,48.2646,-40.6589,68.4557,24.5883,-18.4257,43.4035,0.655261,-110.638,27.4491,-58.1193,14.6487,18.6214,20.5929,30.1288,0,0
0.566667,17,47.4838,-40.3697,69.6906,23.6891,-18.9983,43.4035,0.655261,-110.437,25.7675,-60.0346,16.8262,21.4522,19.5602,30.1288,0,0
0.6,18,46.8311,-40.0149,70.9494,22.8242,-19.5342,43.4035,0.655261,-109.988,24.4851,-61.7583,19.002,24.1013,18.4977,30.1288,0,0
0.633333,19,46.333,-39.5916,72.2596,21.9985,-20.0251,43.4035,0.655261,-109.534,23.3113,-63.2727,21.2072,26.5282,17.409,30.1288,0,0
0.666667,20,46.0139,-39.0957,73.6421,21.2188,-20.4629,43.4035,0.655261,-109.079,22.3111,-64.5588,23.4335,28.6926,16.2979,30.1288,0,0
0.7,21,45.896,-38.5136,75.1177,20.4909,-20.8395,43.4035,0.655261,-108.627,21.4986,-65.5925,25.6258,30.554,15.1681,30.1288,0,0
0.733333,22,45.9686,-37.8792,76.7033,19.7816,-21.1465,43.4035,0.655261,-108.183,20.7962,-66.3761,27.8035,32.0721,14.0233,30.1288,0,0
0.766667,23,46.2009,-37.1741,78.4171,19.03,-21.376,43.4035,0.655261,-107.752,20.2314,-66.9247,29.9293,33.2064,12.8673,30.1288,0,0
0.8,24,46.5821,-36.4289,80.2753,18.1857,-21.5197,43.4035,0.655261,-107.34,19.7934,-67.2394,31.9859,33.9167,11.7039,30.1288,0,0
0.833333,25,47.1007,-35.6473,82.297,17.2478,-21.5694,43.4035,0.655261,-106.948,19.4726,-67.32,33.9541,34.1624,10.5367,30.1288,0,0
0.866667,26,47.7309,-34.7998,84.4976,16.122,-21.5196,43.4035,0.655261,-106.576,19.2648,-67.1594,35.814,33.9167,9.36955,30.1288,0,0
0.9,27,48.44,-33.9144,86.8939,14.7579,-21.3759,43.4035,0.655261,-106.217,19.1327,-66.747,37.5597,33.2064,8.20612,30.1288,0,0
0.933333,28,49.2064,-32.9629,89.5082,13.0766,-21.1464,43.4035,0.655261,-105.87,19.0852,-66.079,39.1363,32.0721,7.05015,30.1288,0,0
0.966667,29,50.0094,-31.9538,92.368,10.9773,-20.8392,43.4035,0.655261,-105.532,19.0911,-65.1536,40.5712,30.554,5.9054,30.1288,0,0
1,30,50.831,-30.8791,95.5062,8.32845,-20.4625,43.4035,0.655261,-105.202,19.2117,-63.9725,41.8441,28.6926,4.77559,30.1288,0,0
1.03333,31,51.6541,-29.7674,98.9577,4.93704,-20.0245,43.4035,0.655261,-104.878,19.3679,-62.5355,42.9601,26.5282,3.66447,30.1288,0,0
1.06667,32,52.464,-28.5859,102.758,0.58816,-19.5334,43.4035,0.655261,-104.557,19.5592,-60.8451,43.88,24.1013,2.57577,30.1288,0,0
1.1,33,53.2479,-27.3753,106.927,-5.06435,-18.9973,43.4035,0.655261,-104.239,19.8267,-58.9048,44.6497,21.4522,1.51323,30.1288,0,0
1.13333,34,53.9941,-26.1145,111.432,-12.5362,-18.4244,43.4035,0.655261,-103.921,20.113,-56.7161,45.2334,18.6214,0.480589,30.1288,0,0
1.16667,35,54.6934,-24.811,116.056,-22.3877,-17.823,43.4035,0.655261,-103.602,20.4284,-54.2821,45.6335,15.6492,-0.518423,30.1288,0,0
1.2,36,55.3377,-23.4909,120.073,-34.7124,-17.2011,43.4035,0.655261,-103.282,20.7477,-51.6035,45.8811,12.576,-1.48007,30.1288,0,0
1.23333,37,55.9207,-22.1558,121.977,-47.0758,-16.5669,43.4035,0.655261,-102.958,21.0976,-48.6796,45.945,9.4422,-2.4006,30.1288,0,0
1.26667,38,56.4364,-20.825,121.263,-54.7243,-15.9287,43.4035,0.655261,-102.63,21.4709,-45.5059,45.834,6.28823,-3.27629,30.1288,0,0
1.3,39,56.8817,-19.4927,118.533,-58.815,-15.2945,43.4035,0.655261,-102.298,21.8124,-42.0708,45.5422,3.15444,-4.10341,30.1288,0,0
1.33333,40,57.2532,-18.1814,113.527,-61.2221,-14.6726,43.4035,0.655261,-101.96,22.1795,-38.3521,45.0502,0.0812498,-4.8782,30.1288,0,0
1.36667,41,57.5491,-16.8951,106.963,-61.815,-14.0711,43.4035,0.655261,-100.618,22.4152,-34.3078,44.3518,-2.89096,-5.59694,30.1288,0,0
1.4,42,57.7681,-15.6672,99.72,-60.8101,-13.4983,43.4035,0.655261,-97.4837,22.4104,-29.8507,43.3965,-5.7218,-6.25589,30.1288,0,0
1.43333,43,57.9093,-14.5119,92.3256,-58.7674,-12.9622,43.4035,0.655261,-92.841,21.9746,-24.7852,42.0897,-8.37087,-6.85131,30.1288,0,0
1.46667,44,57.973,-13.4179,85.1065,-56.158,-12.4711,43.4035,0.655261,-86.954,20.9377,-18.5228,40.157,-10.7978,-7.37947,30.1288,0,0
1.5,45,57.9586,-12.4364,78.3748,-53.3305,-12.0331,43.4035,0.655261,-80.1182,19.2292,-6.27655,35.3834,-12.9621,-7.83662,30.1288,0,0
1.53333,46,57.8665,-11.5553,72.4206,-50.653,-11.6564,43.4035,0.655261,-72.704,16.9499,-6.27655,36.0009,-14.8236,-8.21904,30.1288,0,0
1.56667,47,57.7022,-10.7792,67.5045,-48.3665,-11.3492,43.4035,0.655261,-65.2279,14.2351,-6.27618,36.514,-16.3417,-8.52298,30.1288,0,0
1.6,48,57.4734,-10.0915,63.833,-46.6599,-11.1197,43.4035,0.655261,-58.4684,11.5393,-6.27655,36.9298,-17.476,-8.7447,30.1288,0,0
1.63333,49,57.1828,-9.4885,61.5158,-45.6611,-10.9759,43.4035,0.655261,-53.6177,9.49061,-6.30401,37.2487,-18.1862,-8.88048,30.1288,0,0
1.66667,50,56.8323,-8.96546,60.5738,-45.4313,-10.9262,43.4035,0.655261,-52.1996,8.98629,-6.30453,37.4734,-18.432,-8.92657,30.1288,0,0
1.7,51,56.4229,-8.50859,60.3117,-45.5628,-10.9759,43.4035,0.655261,-52.9801,9.50775,-6.30401,37.6299,-18.1862,-8.88048,30.1288,0,0
1.73333,52,55.9553,-8.1389,60.0649,-45.6395,-11.1196,43.4035,0.655261,-53.7673,10.049,-6.27588,37.6365,-17.476,-8.7447,30.1288,0,0
1.76667,53,55.4291,-7.81439,59.8301,-45.6587,-11.349,43.4035,0.655261,-54.5514,10.6047,-6.27633,37.5732,-16.3417,-8.52298,30.1288,0,0
1.8,54,55.1668,-7.69096,59.6022,-45.617,-11.6561,43.4035,0.655261,-55.3223,11.1609,-14.6385,40.7379,-14.8236,-8.21904,30.1288,0,0
1.83333,55,55.4449,-7.82975,59.3667,-45.5063,-12.0326,43.4035,0.655261,-56.0626,11.7461,-39.7904,49.6308,-12.9622,-7.83662,30.1288,0,0
1.86667,56,56.1972,-8.22672,59.1126,-45.3202,-12.4704,43.4035,0.655261,-56.762,12.3115,-58.2575,54.3824,-10.7978,-7.37947,30.1288,0,0
1.9,57,57.36,-8.8143,58.8399,-45.0567,-12.9614,43.4035,0.655261,-57.421,12.8857,-74.7902,57.3762,-8.37088,-6.85131,30.1288,0,0
1.93333,58,58.8664,-9.5585,58.546,-44.7229,-13.4972,43.4035,0.655261,-58.0413,13.4679,-89.7439,58.9526,-5.72181,-6.25589,30.1288,0,0
1.96667,59,60.6499,-10.4162,58.2278,-44.2846,-14.0698,43.4035,0.655261,-58.6231,14.0697,-102.995,59.0546,-2.89097,-5.59694,30.1288,0,0
2,60,62.6475,-11.3469,57.8827,-43.7688,-14.6711,43.4035,0.655261,-59.1672,14.6661,-114.195,57.2837,0.081245,-4.8782,30.1288,0,0
2.03333,61,64.801,-12.3022,57.5064,-43.1608,-15.2927,43.4035,0.655261,-59.6742,15.2618,-122.862,52.9326,3.15444,-4.10341,30.1288,0,0
2.06667,62,67.0587,-13.2713,57.095,-42.4559,-15.9266,43.4035,0.655261,-60.1446,15.8881,-128.537,45.3572,6.28822,-3.2763,30.1288,0,0
2.1,63,69.3748,-14.2274,56.6454,-41.6499,-16.5646,43.4035,0.655261,-60.5791,16.5165,-131.114,35.0512,9.4422,-2.4006,30.1288,0,0
2.13333,64,71.7088,-15.1231,56.1553,-40.7384,-17.1985,43.4035,0.655261,-60.9785,17.1482,-131.108,24.0168,12.576,-1.48007,30.1288,0,0
2.16667,65,74.0255,-15.938,55.6206,-39.7163,-17.8202,43.4035,0.655261,-61.3425,17.8149,-129.156,13.0235,15.6492,-0.518424,30.1288,0,0
2.2,66,76.2939,-16.6954,55.0395,-38.5799,-18.4214,43.4035,0.655261,-61.6729,18.488,-125.202,2.1402,18.6214,0.480588,30.1288,0,0
2.23333,67,78.4869,-17.3453,54.4118,-37.3254,-18.994,43.4035,0.655261,-61.9698,19.1785,-119.735,-7.4108,21.4522,1.51323,30.1288,0,0
2.26667,68,80.5807,-17.8932,53.7356,-35.949,-19.5299,43.4035,0.655261,-62.233,19.8879,-113.831,-14.923,24.1013,2.57577,30.1288,0,0
2.3,69,82.5537,-18.3204,53.0124,-34.4584,-20.0208,43.4035,0.655261,-62.4645,20.6171,-108.885,-20.0713,26.5282,3.66447,30.1288,0,0
2.33333,70,84.3868,-18.6543,52.244,-32.8312,-20.4586,43.4035,0.655261,-62.6634,21.3529,-106.345,-22.8099,28.6926,4.77559,30.1288,0,0
2.36667,71,86.0624,-18.8973,51.4326,-31.0661,-20.8351,43.4035,0.655261,-62.8317,22.127,-105.374,-24.4433,30.554,5.9054,30.1288,0,0
2.4,72,87.5641,-19.0239,50.5828,-29.182,-21.1422,43.4035,0.655261,-62.9693,22.929,-104.289,-26.2222,32.0721,7.05015,30.1288,0,0
2.43333,73,88.8763,-19.0395,49.6996,-27.1695,-21.3717,43.4035,0.655261,-63.0764,23.7472,-103.095,-28.0888,33.2064,8.20612,30.1288,0,0
2.46667,74,89.984,-18.9812,48.7908,-25.0293,-21.5153,43.4035,0.655261,-63.1536,24.6005,-101.81,-29.9117,33.9167,9.36955,30.1288,0,0
2.5,75,90.8717,-18.8416,47.8632,-22.7633,-21.565,43.4035,0.655261,-63.2004,25.4875,-100.465,-31.6759,34.1624,10.5367,30.1288,0,0
2.53333,76,91.5245,-18.6271,46.9461,-20.3786,-21.5153,43.4035,0.655261,-63.2111,26.3941,-99.1118,-33.2295,33.9167,11.7039,30.1288,0,0
2.56667,77,91.9249,-18.2931,46.0532,-17.8498,-21.3716,43.4035,0.655261,-63.1826,27.3206,-97.8061,-34.4945,33.2064,12.8673,30.1288,0,0
2.6,78,92.0515,-17.9088,45.1722,-15.2232,-21.142,43.4035,0.655261,-63.1244,28.2973,-96.61,-35.3692,32.0721,14.0233,30.1288,0,0
2.63333,79,92.108,-17.7076,44.2928,-12.4754,-20.8348,43.4035,0.655261,-63.0445,29.2843,-95.5895,-35.8142,30.554,15.1681,30.1288,0,0
2.66667,80,92.295,-17.8915,43.4229,-9.65419,-20.4581,43.4035,0.655261,-62.9651,30.2852,-94.8101,-35.692,28.6926,16.2979,30.1288,0,0
2.7,81,92.559,-18.4149,42.5623,-6.76842,-20.0201,43.4035,0.655261,-62.8974,31.3305,-93.3366,-34.9441,26.5282,17.409,30.1288,0,0
2.73333,82,92.8265,-19.1786,41.6895,-3.83484,-19.529,43.4035,0.655261,-62.8383,32.3755,-90.3027,-33.8161,24.1013,18.4977,30.1288,0,0
2.76667,83,93.0252,-20.1153,40.7855,-0.848981,-18.993,43.4035,0.655261,-62.7832,33.4231,-85.8217,-32.5968,21.4522,19.5602,30.1288,0,0
2.8,84,93.094,-21.2069,39.8354,2.17481,-18.4201,43.4035,0.655261,-62.7301,34.463,-79.9853,-31.6305,18.6214,20.5929,30.1288,0,0
2.83333,85,92.9887,-22.3432,38.8284,5.19875,-17.8186,43.4035,0.655261,-62.6771,35.4866,-72.9064,-31.1821,15.6492,21.5919,30.1288,0,0
2.86667,86,92.6859,-23.5434,37.7559,8.22638,-17.1967,43.4035,0.655261,-62.6217,36.4858,-64.746,-31.4134,12.576,22.5535,30.1288,0,0
2.9,87,92.1849,-24.7305,36.6159,11.2299,-16.5626,43.4035,0.655261,-62.5641,37.4528,-55.7534,-32.3672,9.4422,23.4741,30.1288,0,0
2.93333,88,91.506,-25.9409,35.4084,14.1873,-15.9243,43.4035,0.655261,-62.5031,38.3812,-46.3775,-33.9229,6.28823,24.3498,30.1288,0,0
2.96667,89,90.6867,-27.1821,34.1389,17.0801,-15.2902,43.4035,0.655261,-62.4386,39.2646,-37.5922,-35.7209,3.15444,25.1769,30.1288,0,0
3,90,89.7754,-28.4325,32.8181,19.8654,-14.6683,43.4035,0.655261,-62.3726,40.096,-30.1322,-36.8526,0.0812498,25.9517,30.1288,0,0
3.03333,91,88.4841,-29.9748,31.4613,22.539,-14.0668,43.4035,0.655261,-62.3051,40.8711,-23.2876,-37.1179,-2.89096,26.6704,30.1288,0,0
3.06667,92,86.4957,-31.7744,30.0904,25.0562,-13.4939,43.4035,0.655261,-62.2379,41.5844,-16.0991,-37.1069,-5.7218,27.3293,30.1288,0,0
3.1,93,83.8405,-33.6068,28.7314,27.3937,-12.9579,43.4035,0.655261,-62.1723,42.2317,-6.27618,-37.9389,-8.37087,27.9248,30.1288,0,0
3.13333,94,80.5979,-35.2175,27.4186,29.5209,-12.4667,43.4035,0.655261,-62.1111,42.8077,-6.27633,-34.4758,-10.7978,28.4529,30.1288,0,0
3.16667,95,76.9148,-36.48,26.1907,31.4023,-12.0287,43.4035,0.655261,-62.056,43.2969,-6.31576,-30.9306,-12.9621,28.9101,30.1288,0,0
3.2,96,73.0172,-37.3365,25.0921,33.0174,-11.6521,43.4035,0.655261,-62.0083,43.7292,-6.2767,-27.6132,-14.8236,29.2925,30.1288,0,0
3.23333,97,69.2167,-37.7973,24.1695,34.3219,-11.3449,43.4035,0.655261,-61.97,44.0655,-6.27603,-24.6492,-16.3417,29.5964,30.1288,0,0
3.26667,98,65.9141,-37.9825,23.4696,35.2842,-11.1153,43.4035,0.655261,-61.9419,44.3129,-6.27618,-22.2471,-17.476,29.8182,30.1288,0,0
3.3,99,63.5807,-37.9931,23.032,35.8818,-10.9716,43.4035,0.655261,-61.9253,44.4652,-6.30453,-20.6737,-18.1862,29.9539,30.1288,0,0
3.33333,100,62.7048,-37.9752,22.8832,36.0889,-10.9219,43.4035,0.655261,-61.9196,44.518,-6.27655,-20.1312,-18.432,30,30.1288,0,0
3.36667,101,62.6222,-38.0012,19.011,39.1458,-10.9716,43.4035,0.655261,-62.8091,44.7089,-6.27603,-20.128,-18.1862,29.9539,30.1288,0,0
3.4,102,62.3841,-38.0732,19.0024,40.1261,-11.1152,43.4035,0.655261,-65.2549,45.2404,-6.2764,-20.1025,-17.476,29.8182,30.1288,0,0
3.43333,103,62.0044,-38.1813,22.0384,39.5599,-11.3447,43.4035,0.655261,-68.8617,45.8946,-6.27655,-20.0546,-16.3417,29.5964,30.1288,0,0
3.46667,104,61.4963,-38.3159,26.7118,38.1666,-11.6518,43.4035,0.655261,-73.236,46.5415,-6.2764,-19.9773,-14.8236,29.2925,30.1288,0,0
