Header
rate=30
frames=120
duration=4.0
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD,TR
3.234,98,39,-30,39,-30,0,-1,0,-52,35,-87,45,-12,27,-3,0,0
3.267,99,39,-30,41,-30,0,-1,0,-52,35,-90,45,-13,23,-2,0,0
3.3,100,39,-30,42,-30,0,-1,0,-52,35,-90,45,-13,19,-1,0,0
3.333,101,39,-30,43,-30,0,-1,0,-52,35,-90,45,-13,15,-1,0,0
3.366,102,39,-30,44,-30,0,-2,0,-52,35,-90,45,-12,11,0,0,0
3.399,103,39,-30,46,-30,0,-3,0,-51,35,-90,45,-11,7,0,0,0
3.432,104,39,-30,46,-30,0,-4,0,-51,35,-90,45,-10,2,0,0,0
3.465,105,38,-30,47,-30,0,-5,0,-51,35,-90,44,-8,-1,1,0,0
3.498,106,38,-30,48,-30,0,-5,0,-51,35,-90,41,-6,-6,2,0,0
3.531,107,38,-30,49,-30,0,-5,0,-51,35,-90,38,-4,-10,3,0,0
3.564,108,38,-30,50,-30,0,-5,0,-51,35,-90,35,-2,-14,3,0,0
3.597,109,38,-30,50,-30,0,-5,0,-51,35,-90,31,0,-19,4,0,0
3.63,110,38,-30,51,-29,0,-5,0,-51,35,-90,27,1,-23,5,0,0
3.663,111,38,-30,51,-28,0,-5,0,-51,35,-90,24,4,-27,6,0,0
3.696,112,38,-30,51,-28,0,-5,0,-51,35,-90,20,6,-30,6,0,0
3.729,113,37,-30,52,-27,0,-4,0,-51,35,-89,16,8,-34,7,0,0
3.762,114,37,-30,52,-26,0,-4,0,-51,35,-84,11,10,-37,7,0,0
3.795,115,37,-30,52,-25,0,-4,0,-50,35,-79,7,12,-39,8,0,0
3.828,116,37,-30,52,-24,0,-4,0,-50,35,-74,3,14,-42,8,0,0
3.861,117,37,-30,52,-23,0,-4,0,-50,35,-66,0,15,-43,9,0,0
3.894,118,37,-30,52,-23,0,-4,0,-50,35,-54,-6,16,-45,9,0,0
3.927,119,37,-30,51,-22,0,-4,0,-50,35,-42,-11,17,-46,9,0,0
3.96,120,36,-30,51,-20,0,-4,0,-50,35,-36,-14,17,-46,9,0,0
